FID,NAAMPLAATSINGSADRES,CLUSTERCODE,CLUSTEROMSCHRIJVING,CONTAINERCODE,FRACTIE,LATITUDE,LONGITUDE,GEOM
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1efa,loc1819,1819,Boterdiep t.o. nr. 15,1168,huisvuil - loc1819,53.2232,6.5658,POINT (233718.74 582481.885)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef9,Loc1820,1820,Brouwerstraat Oost,1050,huisvuil - Loc1820,53.2253,6.5625,POINT (233490.512 582713.021)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef8,Loc1821,1821,Noorderbinnensingel,640,huisvuil - Loc1821,53.2257,6.5606,POINT (233364.148 582761.051)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef7,Loc1822,1822,Nieuwe Kijk in 't Jatstraat,641,huisvuil - Loc1822,53.2249,6.5573,POINT (233142.549 582668.399)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef6,loc1823,1823,Brouwerstraat,642,huisvuil - loc1823,53.2252,6.5622,POINT (233472.681 582700.486)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef5,loc1823,1823,Brouwerstraat,643,huisvuil - loc1823,53.2252,6.5622,POINT (233472.681 582700.486)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef4,Loc1824,1824,Nieuwe Boteringestraat Noord,644,huisvuil - Loc1824,53.2245,6.5588,POINT (233246.135 582624.445)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef3,Loc1824,1824,Nieuwe Boteringestraat Noord,645,huisvuil - Loc1824,53.2245,6.5588,POINT (233246.135 582624.445)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef2,Loc1825,1825,Boterdiep/Pijpstraat,646,huisvuil - Loc1825,53.2246,6.5636,POINT (233568.51 582640.829)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef1,Loc1825,1825,Boterdiep/Pijpstraat,1106,huisvuil - Loc1825,53.2246,6.5636,POINT (233568.51 582640.829)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ef0,Loc1826,1826,Noorderbinnensingel/Grote Appelstraat,647,huisvuil - Loc1826,53.2237,6.5561,POINT (233065.301 582530.234)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eef,Loc1827,1827,Nieuwe Boteringestraat Midden,648,huisvuil - Loc1827,53.2241,6.5592,POINT (233276.875 582582.647)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eee,Loc1827,1827,Nieuwe Boteringestraat Midden,649,huisvuil - Loc1827,53.2241,6.5592,POINT (233276.875 582582.647)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eed,loc1828,1828,Nieuwe Kerkhof,650,huisvuil - loc1828,53.2238,6.5616,POINT (233437.139 582545.185)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eec,Loc1829,1829,Zuiderkerkstraat,651,huisvuil - Loc1829,53.2234,6.5636,POINT (233565.332 582508.318)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eeb,Loc1829,1829,Zuiderkerkstraat,652,huisvuil - Loc1829,53.2234,6.5636,POINT (233565.332 582508.318)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eea,Loc1830,1830,Noorderbinnensingel/Grote Kruisstraat,653,huisvuil - Loc1830,53.2225,6.5558,POINT (233048.047 582399.722)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee9,Loc1831,1831,Langestraat,654,huisvuil - Loc1831,53.2232,6.5676,POINT (233836.894 582487.158)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee8,Loc1831,1831,Langestraat,917,huisvuil - Loc1831,53.2232,6.5676,POINT (233836.894 582487.158)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee7,loc1832,1832,Nieuwe Kijk in 't Jatstraat Midden,655,huisvuil - loc1832,53.2227,6.5592,POINT (233273.401 582426.757)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee6,loc1832,1832,Nieuwe Kijk in 't Jatstraat Midden,656,huisvuil - loc1832,53.2227,6.5592,POINT (233273.401 582426.757)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee5,loc1833,1833,Nieuwe Boteringestraat Zuid,657,huisvuil - loc1833,53.2224,6.5613,POINT (233417.533 582395.71)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee4,Loc1834,1834,Marktstraat,658,huisvuil - Loc1834,53.2228,6.5642,POINT (233611.15 582443.393)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee3,Loc1835,1835,Boterdiep/Wipstraat,659,huisvuil - Loc1835,53.2232,6.5653,POINT (233682.549 582489.084)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee2,Loc1836,1836,Vlasstraat,660,huisvuil - Loc1836,53.2224,6.5678,POINT (233850.265 582405.008)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee1,loc1837,1837,Noorderbinnensingel/Grote Rozenstraat,661,huisvuil - loc1837,53.2217,6.556,POINT (233062.182 582310.903)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ee0,loc1838,1838,Grote Leliestraat Oost,662,huisvuil - loc1838,53.222,6.5597,POINT (233308.189 582341.614)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1edf,loc1839,1839,Grote Leliestraat Midden,663,huisvuil - loc1839,53.2212,6.5578,POINT (233188.645 582257.301)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ede,loc1839,1839,Grote Leliestraat Midden,664,huisvuil - loc1839,53.2212,6.5578,POINT (233188.645 582257.301)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1edd,Loc1840,1840,Grote Leliestraat West,665,huisvuil - Loc1840,53.2209,6.557,POINT (233130.487 582218.511)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1edc,Loc1840,1840,Grote Leliestraat West,666,huisvuil - Loc1840,53.2209,6.557,POINT (233130.487 582218.511)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1edb,Loc1841,1841,Werfstraat,667,huisvuil - Loc1841,53.2196,6.5568,POINT (233119.389 582079.194)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eda,Loc1842,1842,Nieuwe Kijk in 't Jatstraat Zuid,668,huisvuil - Loc1842,53.221,6.5607,POINT (233379.279 582242.593)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed9,loc1843,1843,Spilsluizen,669,huisvuil - loc1843,53.2221,6.5646,POINT (233635.204 582361.417)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed8,Loc1846,1846,Akkerstraat Noord,670,huisvuil - Loc1846,53.2291,6.5571,POINT (233123.654 583132.255)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed7,Loc1846,1846,Akkerstraat Noord,671,huisvuil - Loc1846,53.2291,6.5571,POINT (233123.654 583132.255)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed6,Loc1847,1847,Noorderstationstraat,672,huisvuil - Loc1847,53.2289,6.5592,POINT (233265.598 583111.187)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed5,Loc1847,1847,Noorderstationstraat,673,huisvuil - Loc1847,53.2289,6.5592,POINT (233265.598 583111.187)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed4,Loc1847,1847,Noorderstationstraat,1300,huisvuil - Loc1847,53.2289,6.5592,POINT (233265.598 583111.187)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed3,Loc1848,1848,Parallelweg,674,huisvuil - Loc1848,53.2284,6.5547,POINT (232964.008 583050.635)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed2,Loc1848,1848,Parallelweg,675,huisvuil - Loc1848,53.2284,6.5547,POINT (232964.008 583050.635)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed1,loc1849,1849,Tuinbouwstraat Oost,676,huisvuil - loc1849,53.2276,6.5558,POINT (233041.56 582963.957)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ed0,loc1849,1849,Tuinbouwstraat Oost,677,huisvuil - loc1849,53.2276,6.5558,POINT (233041.56 582963.957)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ecf,Loc1850,1850,Akkerstraat Zuid,678,huisvuil - Loc1850,53.2274,6.5581,POINT (233195.51 582944.195)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ece,loc1851,1851,Noorderbuitensingel,679,huisvuil - loc1851,53.2264,6.5569,POINT (233115.055 582839.37)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ecd,Loc1852,1852,Tuinbouwdwarsstraat Noord,680,huisvuil - Loc1852,53.2271,6.5536,POINT (232896.183 582908.173)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ecc,Loc1852,1852,Tuinbouwdwarsstraat Noord,681,huisvuil - Loc1852,53.2271,6.5536,POINT (232896.183 582908.173)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ecb,Loc1853,1853,Tuinbouwdwarsstraat Zuid,682,huisvuil - Loc1853,53.2263,6.5545,POINT (232953.648 582824.508)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eca,Loc1853,1853,Tuinbouwdwarsstraat Zuid,683,huisvuil - Loc1853,53.2263,6.5545,POINT (232953.648 582824.508)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec9,loc1854,1854,Tuinbouwstraat Midden,684,huisvuil - loc1854,53.2264,6.5515,POINT (232755.115 582833.54)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec8,loc1855,1855,Zwarteweg,685,huisvuil - loc1855,53.2258,6.5525,POINT (232821.152 582756.69)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec7,Loc1856,1856,Kloosterstraat,686,huisvuil - Loc1856,53.2248,6.5522,POINT (232802.793 582652.875)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec6,Loc1856,1856,Kloosterstraat,687,huisvuil - Loc1856,53.2248,6.5522,POINT (232802.793 582652.875)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec5,Loc1857,1857,Grachtstraat,688,huisvuil - Loc1857,53.2249,6.5542,POINT (232938.811 582668.434)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec4,Loc1858,1858,Stadhouderslaan Noord,689,huisvuil - Loc1858,53.2248,6.549,POINT (232587.863 582642.727)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec3,Loc1858,1858,Stadhouderslaan Noord,690,huisvuil - Loc1858,53.2248,6.549,POINT (232587.863 582642.727)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec2,Loc1859,1859,Koninginnelaan Noord,691,huisvuil - Loc1859,53.2241,6.5494,POINT (232619.751 582570.889)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec1,Loc1859,1859,Koninginnelaan Noord,692,huisvuil - Loc1859,53.2241,6.5494,POINT (232619.751 582570.889)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ec0,loc1860,1860,Kerklaan,693,huisvuil - loc1860,53.2242,6.5531,POINT (232866.071 582581.548)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ebf,Loc1861,1861,Kerklaan/Grachtstraat,694,huisvuil - Loc1861,53.2236,6.5537,POINT (232905.797 582520.97)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ebe,loc1862,1862,Oranjesingel,695,huisvuil - loc1862,53.2231,6.5529,POINT (232856.628 582463.407)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ebd,Loc1863,1863,Stadhouderslaan Midden,696,huisvuil - Loc1863,53.2236,6.5471,POINT (232467.064 582511.661)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ebc,loc1864,1864,Koninginnelaan Midden,697,huisvuil - loc1864,53.2234,6.5497,POINT (232639.112 582488.833)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ebb,loc1865,1865,Koninginnelaan Midden,698,huisvuil - loc1865,53.2225,6.5504,POINT (232687.389 582394.999)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eba,loc1865,1865,Koninginnelaan Midden,699,huisvuil - loc1865,53.2225,6.5504,POINT (232687.389 582394.999)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb9,loc1866,1866,Koninginnelaan Midden,700,huisvuil - loc1866,53.2221,6.5506,POINT (232704.822 582349.643)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb8,loc1867,1867,Koninginnelaan Midden,701,huisvuil - loc1867,53.2216,6.551,POINT (232727.851 582288.795)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb7,loc1867,1867,Koninginnelaan Midden,702,huisvuil - loc1867,53.2216,6.551,POINT (232727.851 582288.795)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb6,Loc1868,1868,Johan Willem Frisostraat,703,huisvuil - Loc1868,53.2224,6.5479,POINT (232520.641 582378.953)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb5,Loc1868,1868,Johan Willem Frisostraat,704,huisvuil - Loc1868,53.2224,6.5479,POINT (232520.641 582378.953)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb4,Loc1869,1869,Graaf Adolfstraat Oost,705,huisvuil - Loc1869,53.2219,6.5478,POINT (232515.545 582322.103)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb3,Loc1870,1870,Stadhouderslaan Zuid,706,huisvuil - Loc1870,53.2222,6.5447,POINT (232308.042 582347.705)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb2,Loc1871,1871,Graaf Adolfstraat West,707,huisvuil - Loc1871,53.2214,6.5452,POINT (232346.171 582261.497)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb1,Loc1871,1871,Graaf Adolfstraat West,708,huisvuil - Loc1871,53.2214,6.5452,POINT (232346.171 582261.497)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eb0,Loc1872,1872,Nassaulaan,709,huisvuil - Loc1872,53.2212,6.5479,POINT (232524.076 582248.776)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eaf,Loc1872,1872,Nassaulaan,710,huisvuil - Loc1872,53.2212,6.5479,POINT (232524.076 582248.776)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eae,Loc1873,1873,Prinsesseweg,711,huisvuil - Loc1873,53.2204,6.5479,POINT (232524.807 582161.967)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ead,Loc1873,1873,Prinsesseweg,712,huisvuil - Loc1873,53.2204,6.5479,POINT (232524.807 582161.967)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eac,loc1874,1874,Wilhelminakade West,713,huisvuil - loc1874,53.2204,6.5443,POINT (232282.508 582149.165)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eab,loc1875,1875,Wilhelminakade Oost,714,huisvuil - loc1875,53.2196,6.546,POINT (232396.849 582059.729)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1eaa,loc1875,1875,Wilhelminakade Oost,715,huisvuil - loc1875,53.2196,6.546,POINT (232396.849 582059.729)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea9,Loc1876,1876,Regentessestraat,716,huisvuil - Loc1876,53.22,6.5497,POINT (232646.413 582119.403)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea8,loc1877,1877,Koninginnelaan Zuid,717,huisvuil - loc1877,53.2206,6.5515,POINT (232763.008 582180.28)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea7,loc1880,1880,Vindicatstraat,718,huisvuil - loc1880,53.2308,6.5533,POINT (232866.051 583325.098)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea6,Loc1881,1881,Mutua Fidesstraat Oost,719,huisvuil - Loc1881,53.2297,6.5556,POINT (233025.115 583195.216)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea5,Loc1882,1882,Moesstraat,720,huisvuil - Loc1882,53.2294,6.5529,POINT (232843.29 583163.33)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea4,Loc1882,1882,Moesstraat,721,huisvuil - Loc1882,53.2294,6.5529,POINT (232843.29 583163.33)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea3,loc1883,1883,Bessemoerstraat Noord,722,huisvuil - loc1883,53.2286,6.5492,POINT (232598.961 583072.561)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea2,loc1883,1883,Bessemoerstraat Noord,723,huisvuil - loc1883,53.2286,6.5492,POINT (232598.961 583072.561)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea1,Loc1884,1884,Mutua Fidesstraat West,724,huisvuil - Loc1884,53.2287,6.5541,POINT (232927.317 583088.999)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ea0,Loc1884,1884,Mutua Fidesstraat West,725,huisvuil - Loc1884,53.2287,6.5541,POINT (232927.317 583088.999)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e9f,loc1885,1885,Bessemoerstraat Midden,726,huisvuil - loc1885,53.2281,6.5498,POINT (232635.215 583019.717)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e9e,Loc1886,1886,Fruitstraat,727,huisvuil - Loc1886,53.228,6.5518,POINT (232774.976 583009.73)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e9d,Loc1886,1886,Fruitstraat,728,huisvuil - Loc1886,53.228,6.5518,POINT (232774.976 583009.73)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e9c,loc1887,1887,K. de Vriezestraat,729,huisvuil - loc1887,53.227,6.5514,POINT (232748.693 582900.222)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e9b,loc1908,1908,E.G. Balchstraat,1322,huisvuil - loc1908,53.1882,6.5551,POINT (233063.188 578583.188)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e9a,Loc1909,1909,Laan van de Vrede West,943,huisvuil - Loc1909,53.2011,6.5565,POINT (233136.794 580020.258)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e99,Loc1910,1910,Laan van de Vrede Midden,944,huisvuil - Loc1910,53.2015,6.5584,POINT (233258.348 580066.756)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e98,Loc1911,1911,Laan van de Vrede Oost,945,huisvuil - Loc1911,53.2018,6.5603,POINT (233385.498 580097.764)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e97,Loc1912,1912,Invasiestraat Noord,946,huisvuil - Loc1912,53.2009,6.5612,POINT (233446.616 579997.468)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e96,Loc1913,1913,Rode Kruislaan West,947,huisvuil - Loc1913,53.2006,6.559,POINT (233306.172 579961.79)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e95,Loc1913,1913,Rode Kruislaan West,948,huisvuil - Loc1913,53.2006,6.559,POINT (233306.172 579961.79)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e94,Loc1914,1914,Canadalaan,949,huisvuil - Loc1914,53.2,6.5621,POINT (233510.988 579902.792)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e93,Loc1915,1915,Bezettingslaan,950,huisvuil - Loc1915,53.2002,6.557,POINT (233169.789 579922.842)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e92,loc1916,1916,Paterwoldseweg Noord,951,huisvuil - loc1916,53.1997,6.5592,POINT (233319.794 579864.06)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e91,loc1917,1917,Invasiestraat Zuid,952,huisvuil - loc1917,53.1992,6.5603,POINT (233391.584 579806.234)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e90,loc1917,1917,Invasiestraat Zuid,953,huisvuil - loc1917,53.1992,6.5603,POINT (233391.584 579806.234)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e8f,loc1918,1918,Donderslaan West,954,huisvuil - loc1918,53.1986,6.5532,POINT (232920.834 579736.261)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e8e,loc1918,1918,Donderslaan West,955,huisvuil - loc1918,53.1986,6.5532,POINT (232920.834 579736.261)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e8d,loc1919,1919,Landsteinerlaan,956,huisvuil - loc1919,53.1987,6.5553,POINT (233057.694 579746.269)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e8c,loc1920,1920,Overwinningsplein West,957,huisvuil - loc1920,53.1983,6.5594,POINT (233331.594 579713.985)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e8b,loc1920,1920,Overwinningsplein West,958,huisvuil - loc1920,53.1983,6.5594,POINT (233331.594 579713.985)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e8a,loc1921,1921,Overwinningsplein Oost,959,huisvuil - loc1921,53.1982,6.5607,POINT (233419.422 579697.605)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e89,loc1922,1922,Donderslaan,935,huisvuil - loc1922,53.1982,6.5542,POINT (232989.118 579688.391)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e88,Loc1923,1923,Kochstraat,960,huisvuil - Loc1923,53.1976,6.5563,POINT (233125.112 579628.263)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e87,loc1924,1924,Paterswoldseweg Midden,961,huisvuil - loc1924,53.1983,6.5579,POINT (233235.478 579705.744)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e86,loc1924,1924,Paterswoldseweg Midden,1346,huisvuil - loc1924,53.1983,6.5579,POINT (233235.478 579705.744)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e85,loc1925,1925,Hippocrateslaan,962,huisvuil - loc1925,53.1966,6.5565,POINT (233142.235 579520.571)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e84,loc1926,1926,Flemingstraat,963,huisvuil - loc1926,53.1975,6.5589,POINT (233302.395 579618.898)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e83,loc1926,1926,Flemingstraat,964,huisvuil - loc1926,53.1975,6.5589,POINT (233302.395 579618.898)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e82,loc1927,1927,Paterwoldseweg,965,huisvuil - loc1927,53.1973,6.5574,POINT (233204.543 579593.933)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e81,loc1928,1928,Henri Dunantlaan/Hippocrateslaan,966,huisvuil - loc1928,53.196,6.5596,POINT (233348.475 579457.137)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e80,Loc1929,1929,Galenuslaan/Kochstraat,936,huisvuil - Loc1929,53.1957,6.555,POINT (233044.379 579413.242)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e7f,Loc1929,1929,Galenuslaan/Kochstraat,937,huisvuil - Loc1929,53.1957,6.555,POINT (233044.379 579413.242)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e7e,loc1930,1930,Galenuslaan/Paterwoldseweg,967,huisvuil - loc1930,53.1955,6.5558,POINT (233096.775 579397.395)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e7d,Loc1931,1931,Galenuslaan Midden,968,huisvuil - Loc1931,53.1954,6.5564,POINT (233135.029 579387.998)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e7c,Loc1932,1932,Galenuslaan/Madam Curiestraat,969,huisvuil - Loc1932,53.1953,6.557,POINT (233181.393 579373.167)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e7b,Loc1932,1932,Galenuslaan/Madam Curiestraat,970,huisvuil - Loc1932,53.1953,6.557,POINT (233181.393 579373.167)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e7a,Loc1933,1933,Semmelweisstraat,971,huisvuil - Loc1933,53.1951,6.5524,POINT (232872.974 579348.135)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e79,loc1934,1934,Boerhaavenlaan/Boerhaaveflat,1059,huisvuil - loc1934,53.1953,6.5509,POINT (232771.037 579368.749)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e78,loc1935,1935,Semmelweisstraat,1061,huisvuil - loc1935,53.195,6.553,POINT (232909.982 579333.15)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e77,loc1935,1935,Semmelweisstraat,1062,huisvuil - loc1935,53.195,6.553,POINT (232909.982 579333.15)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e76,loc1937,1937,Henri Dunantlaan Zuid,975,huisvuil - loc1937,53.1941,6.5588,POINT (233301.813 579243.779)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e75,Loc1938,1938,Friesestraatweg Brivec 205,1283,huisvuil - Loc1938,53.2284,6.5333,POINT (231534.239 583033.245)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e74,Loc1939,1939,Friesestraatweg Brivec 207,1304,huisvuil - Loc1939,53.2278,6.5337,POINT (231564.773 582961.38)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e73,loc1940,1940,Friesestraatweg Brivec 209,1321,huisvuil - loc1940,53.2292,6.5326,POINT (231487.503 583115.984)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e72,loc1941,1941,Friesestraatweg Brivec 209,1325,huisvuil - loc1941,53.2277,6.5341,POINT (231588.901 582956.198)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e71,Loc1951,1951,S Allendeplein,1340,huisvuil - Loc1951,53.1874,6.5562,POINT (233142.256 578489.859)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e70,Loc1952,1952,G Meirstraat,1339,huisvuil - Loc1952,53.1884,6.5576,POINT (233231.313 578604.838)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e6f,Loc1953,1953,Damsport,1336,huisvuil - Loc1953,53.193,6.5561,POINT (233123.416 579115.104)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e6e,Loc1953,1953,Damsport,1337,huisvuil - Loc1953,53.193,6.5561,POINT (233123.416 579115.104)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e6d,Loc1953,1953,Damsport,1345,huisvuil - Loc1953,53.193,6.5561,POINT (233123.416 579115.104)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e6c,loc1955,1955,Sportlaan 22 t/m 118,897,huisvuil - loc1955,53.1923,6.5582,POINT (233261.65 579041.659)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e6b,loc1956,1956,Damsport,870,huisvuil - loc1956,53.192,6.5572,POINT (233198.033 579007.233)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1e6a,loc1956,1956,Damsport,1299,huisvuil - loc1956,53.192,6.5572,POINT (233198.033 579007.233)
